F01286,F01287,F01289,F01290,F00679,F00727,F00709
Miconia,punctata,Melastomataceae,Myrtales,-0.7152209359722712,3.080954047588245,-1.378356676459186
Miconia,radula,Melastomataceae,Myrtales,-1.3152768738846101,3.8578803831375073,-0.9863449860713649
Microbiota,decussata,Cupressaceae,Cupressales,-0.7853355715548481,3.0154570586048552,-1.0052349920431412
Microcos,paniculata,Malvaceae,Malvales,-2.1468642179972703,4.7482310288287435,-0.6539264674066639
Micromelum,integerrimum,Rutaceae,Sapindales,-0.42630577423528115,2.3173991158095038,-1.1139103774983536
Micropholis,casiquiarensis,Sapotaceae,Ericales,-0.3243460568233724,1.9851308622085946,-0.8940401229393353
Micropholis,cylindrocarpa,Sapotaceae,Ericales,-0.6348782724359695,2.653241964607215,-0.8746690571833357
Micropholis,egensis,Sapotaceae,Ericales,-0.3044383446032233,1.7251923571794618,-0.7070518720290322
Micropholis,guyanensis,Sapotaceae,Ericales,-0.554187492271707,2.139498453941784,-0.6555807264988771
Micropholis,mensalis,Sapotaceae,Ericales,-0.9702190738997107,3.370738174177447,-0.8675005677047231
Micropholis,trunciflora,Sapotaceae,Ericales,-0.36096986822161325,1.682688374173693,-0.6694306539426292
Micropholis,venulosa,Sapotaceae,Ericales,-0.38188286785060804,2.1758362438021734,-0.6206064706345928
Microtropis,discolor,Celastraceae,Celastrales,-0.7789447490587033,4.376888456817758,-1.1086626245216111
Millettia,leptobotrya,Fabaceae,Fabales,-1.0741733667910915,3.2433732964685884,-0.843970070294529
Mitrephora,tomentosa,Annonaceae,Magnoliales,-0.2116817119631353,1.908401688029905,-1.156115725080325
Monarda,fistulosa,Lamiaceae,Lamiales,-1.171182981502945,4.795790545596741,-2.2072749131897207
Monoon,simiarum,Annonaceae,Magnoliales,-0.24358012972744217,2.069446454742004,-0.980094842756968
Morus,insignis,Moraceae,Rosales,-1.024231734620589,3.498378066771417,-0.8926728885112879
Munroa,christianii-bernardii,Poaceae,Poales,-1.4696759700589417,5.943350404384552,-2.659260036932778
Musineon,divaricatum,Apiaceae,Apiales,-0.6659211943063538,3.5699012105435526,-1.4980539069703855
Myrcia,bracteata,Myrtaceae,Myrtales,-1.2801341652915,2.9128939952449864,-0.38272562113867487
Myrcia,caudata,Myrtaceae,Myrtales,-0.9137938516755678,2.8384934971274993,-0.6558513958162484
Myrcia,citrifolia,Myrtaceae,Myrtales,-1.1363141558521213,3.5010427166318716,-0.7787050689215919
Myrcia,crebra,Myrtaceae,Myrtales,-0.8029620465671519,2.6748380668960965,-0.7052197617942145
Myrcia,cuspidata,Myrtaceae,Myrtales,-1.0788096613719298,2.8713021951758138,-0.5344354894051245
Myrcia,fenestrata,Myrtaceae,Myrtales,-1.018877320649256,2.962692419475791,-0.5905905922348531
Myrcia,ferruginea,Myrtaceae,Myrtales,-1.0876723486297752,3.022860940942244,-0.5603660693261269
Myrcia,grandis,Myrtaceae,Myrtales,-0.9113031903631159,3.2072080200005186,-0.6282962082403288
Myrcia,integra,Myrtaceae,Myrtales,-0.8370175509796473,2.373043556642607,-0.6851790109107684
Myrcia,neospeciosa,Myrtaceae,Myrtales,-0.9238189982949466,3.2445435716167785,-1.0384583658483626
Myrcia,paivae,Myrtaceae,Myrtales,-0.7592869830644903,2.994231147427724,-0.9545119446943529
Myrcia,servata,Myrtaceae,Myrtales,-0.9781661355922425,2.9069010598473755,-0.623621117911335
Myrcia,splendens,Myrtaceae,Myrtales,-0.9728610833625494,2.5687881337687024,-0.5344354894051245
Myrcia,subsericea,Myrtaceae,Myrtales,-0.9781661355922425,2.6803363625346943,-0.5568695622673976
Myrcia,sylvatica,Myrtaceae,Myrtales,-1.0384583658483626,3.1188344706879745,-0.7381445464906811
Myrcia,umbraticola,Myrtaceae,Myrtales,-1.6245515502441485,3.9606226752642084,-0.6713856887784326
Myrcianthes,rhopaloides,Myrtaceae,Myrtales,-0.9618112471759644,2.7805532925521232,-0.6159222520229378
Myrciaria,floribunda,Myrtaceae,Myrtales,-1.1086626245216111,2.922623801733353,-0.5621189181535413
Myrciaria,tenella,Myrtaceae,Myrtales,-0.7507762933965817,2.010894999144726,-0.6386589952758756
Myrica,pubescens,Myricaceae,Fagales,-0.8779518176477064,3.4450711935801834,-1.1528427787104505
Myriocarpa,stipitata,Urticaceae,Rosales,-0.8751487885429798,3.183957804073122,-1.0787987810389643
Myrsine,andina,Primulaceae,Ericales,-0.6259870987174224,2.267286319624107,-0.7708403976714974
Myrsine,australis,Primulaceae,Ericales,-0.9020796887801914,3.6431529372184897,-1.5207887893143444
Myrsine,coriacea,Primulaceae,Ericales,-0.47505291405585287,2.744399965022609,-1.1368391629978403
Myrsine,divaricata,Primulaceae,Ericales,-0.9680665988214664,3.6504980557807416,-1.4069946575204495
Myrsine,seguinii,Primulaceae,Ericales,-0.5060974468986618,3.305822484405035,-1.4208000406233559
Myrtus,communis,Myrtaceae,Myrtales,-0.8600876353155976,2.3155834521037053,-0.2385676675207332
Mytilaria,laosensis,Hamamelidaceae,Saxifragales,-0.916290731874155,3.7524409356036807,-1.448169764837978
Nabalus,tatarinowii,Asteraceae,Asterales,-1.7237270588362281,5.837122182327003,-2.1484344103096444
Nageia,nagi,Podocarpaceae,Araucariales,-0.8298484047488034,3.467425743485208,-1.1290505128678143
Nassella,viridula,Poaceae,Poales,-1.4407505469159494,4.005383297618432,-0.659009773233728
Naucleopsis,caloneura,Moraceae,Rosales,-1.0498221244986778,3.558485990180341,-1.018877320649256
Naucleopsis,francisci,Moraceae,Rosales,-0.9180235307408389,3.32817346615536,-1.140659005119819
Naucleopsis,imitans,Moraceae,Rosales,-1.07587280169862,2.9512577834521614,-0.8096809968158968
Naucleopsis,insculptula,Moraceae,Rosales,-0.5978370007556204,1.9487632180377197,-0.6655320135269719
Naucleopsis,krukovii,Moraceae,Rosales,-1.5141277326297755,3.9460378840154235,-0.8209805520698302
Naucleopsis,ternstroemiiflora,Moraceae,Rosales,-0.715392789507265,2.613006652415316,-0.8915981192837836
Neolitsea,cassia,Lauraceae,Laurales,-0.6264422577659549,3.1245651453969594,-2.0402208285265546
Neolitsea,phanerophlebia,Lauraceae,Laurales,-0.5389965007326869,3.3141860046725258,-1.8119621765455745
Neomyrtus,pedunculata,Myrtaceae,Myrtales,-1.5606477482646683,3.744787086052232,-0.3856624808119846
Neopanax,arboreus,Araliaceae,Apiales,-0.2453709015909429,2.884487803959676,-2.0670521046976513
Neopanax,colensoi,Araliaceae,Apiales,-0.8209805520698302,3.104586678466073,-1.2729656758128873
Nephelium,lappaceum,Sapindaceae,Sapindales,-1.839794918266612,4.068171687918078,-0.6931471805599453
Nerium,oleander,Apocynaceae,Gentianales,-0.7908886461457182,2.6517353083394815,-0.6148824414592808
Nestegis,lanceolata,Oleaceae,Lamiales,-0.29476161886174657,2.3945741502437707,-1.5037693911694168
Noronhia,mildbraedii,Oleaceae,Lamiales,-0.527632742082372,2.247072383063787,-0.843970070294529
Nothofagus,fusca,Nothofagaceae,Fagales,-1.1821705436429357,4.035806379416535,-1.3088240904038968
Nothofagus,menziesii,Nothofagaceae,Fagales,-1.1839523358351252,3.7903915385757774,-1.0814614748134737
Nothofagus,obliqua,Nothofagaceae,Fagales,-1.0216512475319814,3.5667118201397288,-1.171182981502945
Nothofagus,solandri,Nothofagaceae,Fagales,-1.4407505469159494,4.601569864094061,-1.3735041785940276
Nyssa,aquatica,Nyssaceae,Cornales,-1.7146544384589315,2.608107083328578,-1.8325814637483102
Nyssa,sylvatica,Nyssaceae,Cornales,-0.21350680180074882,2.717815609907855,-1.9654245732939843
Ocotea,aciphylla,Lauraceae,Laurales,-0.18092253588024726,1.901131826825522,-1.109456069518887
Ocotea,amazonica,Lauraceae,Laurales,-0.791863153499103,3.169685580677429,-1.2801341652915
Ocotea,andina,Lauraceae,Laurales,-0.10646785470430718,1.5912598696775462,-1.0798891202486716
Ocotea,argyrophylla,Lauraceae,Laurales,-0.5361434317502807,2.7713379403381286,-1.2173958246580767
Ocotea,aurantiodora,Lauraceae,Laurales,-0.6772738314036552,2.911263116927541,-1.1615520884419839
Ocotea,boissieriana,Lauraceae,Laurales,-0.35953617621976464,2.3504224224082058,-1.2039728043259361
Ocotea,cujumary,Lauraceae,Laurales,-0.6348782724359695,2.9569914452375605,-1.3783261914707137
Ocotea,cuneifolia,Lauraceae,Laurales,-0.010353412079491597,1.1716489735317928,-0.909433561100182
Ocotea,infrafoveolata,Lauraceae,Laurales,-0.7896580809407892,2.8473120935457024,-0.9986886508817863
Ocotea,lancifolia,Lauraceae,Laurales,-0.5621060515696493,3.0456069679079,-1.161199303500061
Ocotea,myriantha,Lauraceae,Laurales,-0.1947990783050673,2.3702437414678603,-1.4828052615007343
Ocotea,nigra,Lauraceae,Laurales,-0.32850406697203594,2.3089965490799367,-1.37407745369848
Ocotea,nigrescens,Lauraceae,Laurales,-0.6991652528855083,2.6905648867611904,-0.9942522733438669
Ocotea,olivacea,Lauraceae,Laurales,-0.2119563619236453,2.172476407647025,-1.4610179073158271
Ocotea,pauciflora,Lauraceae,Laurales,-0.008032171697264267,1.8809906029559975,-1.4312917270506265
Ocotea,pedanomischa,Lauraceae,Laurales,-0.18665091495518393,1.594007705062651,-0.9260996524262309
Ocotea,percurrens,Lauraceae,Laurales,-0.2744368457017603,2.0082140323914683,-1.0788096613719298
Ocotea,rotundata,Lauraceae,Laurales,-0.2892606407830469,2.0996713149035706,-1.2645494914579227
Ocotea,scabrella,Lauraceae,Laurales,-0.320205264157341,2.203869120054888,-1.2909841813155656
Ocotea,splendens,Lauraceae,Laurales,-0.5293290953305504,2.4782176616372036,-1.1363141558521213
Oenothera,biennis,Onagraceae,Myrtales,-1.1394342831883648,4.553876891600541,-2.0402208285265546
Olea,europaea,Oleaceae,Lamiales,-0.4155154439616658,2.4097725102789664,-0.8709077260263373
Olearia,avicenniaefolia,Asteraceae,Asterales,-0.7339691750802004,2.9856819377004897,-1.3093333199837622
Olearia,rani,Asteraceae,Asterales,-0.6216951131533057,3.80891799302419,-2.211013538603064
Onoclea,sensibilis,Onocleaceae,Polypodiales,-1.0883213019833424,4.531390235557566,-2.1109143238262242
Oreocnide,frutescens,Urticaceae,Rosales,-1.4304552569056603,4.544155511736094,-1.4677873936729604
Oreopanax,sessiliflorus,Araliaceae,Apiales,-0.4236266946585689,2.8286860515114296,-1.704448024485479
Orophea,creaghii,Annonaceae,Magnoliales,-0.9179420946233856,3.813527758679047,-0.941608539858445
Orthocarpus,luteus,Orobanchaceae,Lamiales,-1.5789087073992776,4.435217814437088,-1.0986122896681096
Osmanthus,didymopetalus,Oleaceae,Lamiales,-0.32921265129195343,1.4861396960896067,-0.916290731874155
Osmunda,japonica,Osmundaceae,Osmundales,-0.8704214961323867,3.1579435469054666,-1.21119305101923
Osyris,alba,Santalaceae,Santalales,-0.4605682824592504,1.773033775520673,-0.046196244340189895
Oxytropis,sericea,Fabaceae,Fabales,-1.266380264454553,4.571144285822836,-1.6932077923927629
Pachira,insignis,Malvaceae,Malvales,-0.2395270305647338,2.567254391136754,-1.5558971455060706
Pachira,macrocalyx,Malvaceae,Malvales,-0.18512548412668892,2.194999882314108,-1.1270117631898076
Pachira,minor,Malvaceae,Malvales,-0.4748151862429576,2.613006652415316,-1.5371172508544744
Pagamea,macrophylla,Rubiaceae,Gentianales,-0.6831968497067772,3.087399462079815,-1.4740332754278973
Palicourea,amplectens,Rubiaceae,Gentianales,-1.5005835075220182,4.032646447751885,-0.8119307165499123
Palicourea,corymbifera,Rubiaceae,Gentianales,-0.9755100915341263,3.5516268606875596,-1.1457038962019601
Palicourea,dichotoma,Rubiaceae,Gentianales,-0.8209805520698302,2.9811261211646287,-1.1026203100656484
Palicourea,hoffmannseggiana,Rubiaceae,Gentianales,-0.709276562489829,2.740840023925201,-0.7787050689215919
Palicourea,spicata,Rubiaceae,Gentianales,-0.6367668471238376,1.9933388426264242,-0.5905905922348531
Palicourea,stenosepala,Rubiaceae,Gentianales,-0.9028810449642375,3.1451822713235313,-1.0978061606766059
Palicourea,thyrsiflora,Rubiaceae,Gentianales,-0.7556610859491876,2.8732850468250555,-1.1191609578643555
Palicourea,tinctoria,Rubiaceae,Gentianales,-0.5180180943474952,3.293668169785451,-2.015896366246788
Palicourea,virens,Rubiaceae,Gentianales,-0.6597124044737079,2.1972245773362196,-0.9238189982949466
Panicum,capillare,Poaceae,Poales,-1.6094379124341003,5.384495062789089,-1.9661128563728327
Panicum,virgatum,Poaceae,Poales,-0.8209805520698302,3.58351893845611,-1.6607312068216509
Pappobolus,microphyllus,Asteraceae,Asterales,-0.7462131821068964,5.638532589448084,-3.3382225825007668
Parablechnum,novae-zelandiae,Blechnaceae,Polypodiales,-1.1086626245216111,3.332204510175204,-0.9675840262617056
Parablechnum,procerum,Blechnaceae,Polypodiales,-1.3093333199837622,3.4372078191851885,-0.6348782724359695
Parthenocissus,quinquefolia,Vitaceae,Vitales,-1.738597919217369,5.027890960377734,-1.330724511046161
Payena,microphylla,Sapotaceae,Ericales,-0.20948722486672405,2.1418880322967535,-1.4260752311317353
Pectinopitys,ferruginea,Podocarpaceae,Araucariales,-0.12335913013844098,1.9429713186126407,-1.495475066985416
Pennantia,corymbosa,Pennantiaceae,Apiales,-0.6970978312566852,3.5384101215550334,-1.878330601840762
Penstemon,bradburyi,Plantaginaceae,Lamiales,-0.8915981192837836,3.9318256327243257,-1.8971199848858813
Penstemon,confertus,Plantaginaceae,Lamiales,-1.2395999819690873,4.381321386044519,-1.6486586271873818
Penstemon,nitidus,Plantaginaceae,Lamiales,-1.119631655892185,3.2524364348165227,-0.7741162433345763
Penstemon,procerus,Plantaginaceae,Lamiales,-0.9401992769258307,3.8642920528859657,-1.7231344822022945
Pentaphylax,euryoides,Pentaphylacaceae,Ericales,-2.1147786059695215,4.583333491378917,-0.6348782724359695
Pentaspadon,motleyi,Anacardiaceae,Sapindales,-1.2089853461494804,3.666321662240143,-1.0291936338397516
Persea,areolatocostae,Lauraceae,Laurales,-0.6170198201723944,3.435190359758314,-0.7185647124908616
Persea,ferruginea,Lauraceae,Laurales,-0.02490763570618478,1.2476831491754343,-0.956609743536499
Persea,weberbaueri,Lauraceae,Laurales,-0.06838591286646492,1.3051385159928384,-0.9261663203706026
Phalaris,arundinacea,Poaceae,Poales,-1.1736052677095397,5.389871424131001,-3.1154441231766405
Phellodendron,amurense,Rutaceae,Sapindales,-0.7014974102247559,3.5978433115194064,-1.972261010455585
Philadelphus,incanus,Hydrangeaceae,Cornales,-1.6596791288708472,5.174868459551634,-1.4945942034802135
Phillyrea,angustifolia,Oleaceae,Lamiales,-0.8836521297586326,2.5256984990538918,-0.3918083663709993
Phillyrea,latifolia,Oleaceae,Lamiales,-0.8748489294744942,2.546835568051659,-0.4039120165294997
Phleum,pratense,Poaceae,Poales,-1.6796815658227044,5.618098546156236,-1.766628254301167
Phlomis,purpurea,Lamiaceae,Lamiales,-0.8047214058324258,2.070783309506272,-0.645898519133703
Phlomoides,umbrosa,Lamiaceae,Lamiales,-1.408335491996771,4.810882612537776,-1.7270926544454654
Phlox,hoodii,Polemoniaceae,Ericales,-1.3291581697490815,4.673338915563373,-1.7122763611781084
Phoebe,lanceolata,Lauraceae,Laurales,-0.2665420269196825,2.202521129220723,-1.1724923593318106
Phoebe,puwenensis,Lauraceae,Laurales,-0.3118381627848513,1.6943143717300888,-0.7092651391133415
Phyllocladus,hypophyllus,Podocarpaceae,Araucariales,-0.5340089592216478,2.981436828851437,-1.5877987373306193
Phyllocladus,trichomanoides,Podocarpaceae,Araucariales,-0.45599398885193027,2.7593291180767983,-1.383017491455943
Physalis,virginiana,Solanaceae,Solanales,-1.2039728043259361,3.9889840465642745,-1.3093333199837622
Picea,abies,Pinaceae,Pinales,-0.913507252848686,3.1740362610258095,-1.234112035345344
Picea,koraiensis,Pinaceae,Pinales,-0.7673155401138726,3.619045100738423,-1.2395290773153511
Picea,meyeri,Pinaceae,Pinales,-0.8161054840931095,3.338503480770529,-1.0276689244294983
Picea,wilsonii,Pinaceae,Pinales,-0.7979479911041283,3.4628976558096882,-0.9362862989120099
Picramnia,latifolia,Picramniaceae,Picramniales,-0.9660939080920784,3.0727394594587665,-0.9005492614922284
Picrasma,longistaminea,Simaroubaceae,Sapindales,-0.09937844398027885,2.2559859156640436,-1.8156769043461325
Picris,hieracioides,Asteraceae,Asterales,-1.324258970200438,5.298317366548036,-2.137070654516472
Pilosella,officinarum,Asteraceae,Asterales,-0.927479091293529,4.270376934648585,-2.0652420388171864
Pinus,armandii,Pinaceae,Pinales,-0.8408990530245577,3.2833819201125585,-0.7741037331959578
Pinus,elliottii,Pinaceae,Pinales,-0.8513616618544778,3.412653728629618,-1.2344320118106444
Pinus,koraiensis,Pinaceae,Pinales,-0.5970318908526858,3.00830662795722,-1.2550476409981635
Pinus,massoniana,Pinaceae,Pinales,-1.2347757134809811,4.091879989155383,-1.3470736479666092
Pinus,nigra,Pinaceae,Pinales,-0.7985076962177716,3.5085558999826545,-1.3983669423541598
Pinus,pinea,Pinaceae,Pinales,-1.1525670162660357,2.9320806795136076,-0.33804554382017254
Pinus,pumila,Pinaceae,Pinales,-1.2647849437226935,3.97293082855107,-1.1918246692925936
Pinus,pungens,Pinaceae,Pinales,-0.7339691750802004,3.4468078929142076,-1.7372712839439852
Pinus,resinosa,Pinaceae,Pinales,-0.7890635220431459,2.970090293664145,-1.2281217822679595
Pinus,strobus,Pinaceae,Pinales,-0.7690044095409201,3.0335009477202663,-0.7130207891027341
Pinus,sylvestris,Pinaceae,Pinales,-0.6404609695714036,2.9637947234918816,-0.9861778370233262
Pinus,tabuliformis,Pinaceae,Pinales,-0.81051254357869,3.70357677644918,-1.0460414810981278
Pinus,virginiana,Pinaceae,Pinales,-1.2344320118106444,3.2450502658376634,-0.39230212158188354
Piper,arboreum,Piperaceae,Piperales,-0.7136560571914857,2.9080835860706182,-1.1841383719799867
Pistacia,chinensis,Anacardiaceae,Sapindales,-1.4309988829043705,4.505128831807865,-0.4307829160924542
Pistacia,lentiscus,Anacardiaceae,Sapindales,-0.8466947089862523,2.4433962786339625,-0.3503348434897918
Pistacia,terebinthus,Anacardiaceae,Sapindales,-0.7980633505095052,2.158969708422966,-0.30964215297739967
Pittosporum,eugenioides,Pittosporaceae,Apiales,-0.8771768620352551,3.90262338923604,-1.8785707266065863
Pittosporum,tenuifolium,Pittosporaceae,Apiales,-0.8525449355741938,3.935679341115721,-1.9497470535680768
Plagianthus,regius,Malvaceae,Malvales,-0.8291578344906496,4.06592529618082,-2.141572575231566
Planchonella,grandifolia,Sapotaceae,Ericales,-0.2572822003840501,1.837897729253547,-1.018942868503841
Plantago,lanceolata,Plantaginaceae,Lamiales,-1.195729100549826,5.656460287081696,-3.3486669922922427
Plantago,patagonica,Plantaginaceae,Lamiales,-1.7531158475600377,5.146203713904753,-0.8997614291032724
Platanus,acerifolia,Platanaceae,Proteales,-1.2656322739126677,3.175132901920282,-1.9139271032022627
Platanus,occidentalis,Platanaceae,Proteales,-0.5696787501312623,3.22142781303175,-1.8278063524037942
Platycladus,orientalis,Cupressaceae,Cupressales,-0.5774997576278429,2.533966695075929,-1.0359577745953317
Platypodium,elegans,Fabaceae,Fabales,-0.13361083520857264,1.8629676225874312,-1.3334592800964227
Pleioblastus,amarus,Poaceae,Poales,-0.6788013893818095,2.534249229785209,-0.2673570748336917
Pleroma,ochypetalum,Melastomataceae,Myrtales,-0.7056247020710579,3.0074921809869015,-1.3545456633053103
Poa,cusickii,Poaceae,Poales,-1.7814131771739108,4.899614377441543,-1.029762051352928
Poa,nemoralis,Poaceae,Poales,-1.3862943611198906,5.1298987149230735,-2.120263536200091
Poa,pratensis,Poaceae,Poales,-1.640515868004962,5.876888148877512,-1.5877849865586986
Podocarpus,gibbsii,Podocarpaceae,Araucariales,-0.4652151125139384,2.689342973636514,-1.3480356490028003
Podocarpus,laetus,Podocarpaceae,Araucariales,-0.13666009142607263,2.1514330926453265,-1.649372451900774
Podocarpus,neriifolius,Podocarpaceae,Araucariales,-1.4276720641842078,4.671921721289969,-1.5782306201845877
Podocarpus,oleifolius,Podocarpaceae,Araucariales,-0.1620043494168172,2.0020709351344945,-1.3407578433696212
Podocarpus,totara,Podocarpaceae,Araucariales,-0.13137860948506097,2.3990297137002687,-1.8838970901521355
Podophyllum,peltatum,Berberidaceae,Ranunculales,-0.17559224945598745,2.8144171099764566,-2.049797929054211
Polyspora,axillaris,Theaceae,Ericales,-0.49052638777418034,2.38931309650387,-0.8486320834003405
Polystichum,chilense,Dryopteridaceae,Polypodiales,-1.2039728043259361,3.7773481021015445,-1.2378743560016174
Pometia,pinnata,Sapindaceae,Sapindales,-0.5755673404035122,2.455276399813532,-0.8853480602984749
Populus,alba,Salicaceae,Malpighiales,-0.6362943689671625,2.228302173091705,-0.5597608444556111
Populus,cathayana,Salicaceae,Malpighiales,-1.4166798942052223,4.7295701233012215,-0.9086753747039978
Populus,deltoides,Salicaceae,Malpighiales,-0.8321844340855111,4.057225127200128,-2.1770543705468364
Populus,grandidentata,Salicaceae,Malpighiales,-0.6463017633284405,3.7898378154128265,-1.9708597637028846
Populus,suaveolens,Salicaceae,Malpighiales,-1.5373498360398465,5.251494573334607,-1.4353498132750688
Populus,tremula,Salicaceae,Malpighiales,-0.8339950132278927,4.893457749602186,-1.6479506029127828
Populus,tremuloides,Salicaceae,Malpighiales,-1.529395204760564,3.8699734058572006,-0.3872978041527155
Populus,trichocarpa,Salicaceae,Malpighiales,-0.9952843190081205,4.857172852697106,-1.5692047112186078
Potentilla,acaulis,Rosaceae,Rosales,-1.4271163556401458,4.434559785122148,-1.2909841813155656
Potentilla,indica,Rosaceae,Rosales,-1.640928579525471,5.319102395933146,-1.80856658686647
Potentilla,pusilla,Rosaceae,Rosales,-1.11380649977486,4.457144653574229,-1.5313962794218017
Potentilla,tenacetifolia,Rosaceae,Rosales,-1.3862943611198906,4.235771783916321,-1.2039728043259361
Pourouma,cecropiifolia,Urticaceae,Rosales,-1.012356395484518,3.5405238245835102,-1.2739951877213138
Pouteria,austin-smithii,Sapotaceae,Ericales,-0.5026921238692685,2.1334456507743695,-0.8866060419257326
Pouteria,caimito,Sapotaceae,Ericales,-0.709276562489829,2.900871992530031,-1.3205066205818874
Pouteria,cuspidata,Sapotaceae,Ericales,-0.789658080940789,2.771963526845863,-0.9649559038554361
Prasoxylon,excelsum,Meliaceae,Sapindales,-0.12044771501308699,2.208367212623428,-1.7259072869462408
Prionostemma,aspera,Celastraceae,Celastrales,-0.36564172851786464,2.5234223284853243,-1.4969911918365129
Protium,altsonii,Burseraceae,Sapindales,-0.7031975164134467,2.8936995479888394,-1.0788096613719298
Protium,amazonicum,Burseraceae,Sapindales,-0.8603830999358592,2.421256622711544,-0.6329932577401982
Protium,apiculatum,Burseraceae,Sapindales,-0.8698843590599994,2.9279886214674717,-0.9441759353636907
Protium,aracouchini,Burseraceae,Sapindales,-0.5100259435954263,2.1815450459699144,-0.5254790033824974
Protium,calanense,Burseraceae,Sapindales,-0.8324092478934529,2.731115474033206,-0.7031975164134467
Protium,calendulinum,Burseraceae,Sapindales,-1.18090753139494,3.5254777821724925,-0.7256703722655053
Protium,crassipetalum,Burseraceae,Sapindales,-0.6971552019574841,2.7713379403381286,-0.9038682118755978
Protium,decandrum,Burseraceae,Sapindales,-0.715392789507265,2.8100049236252036,-1.1147416705979933
Protium,divaricatum,Burseraceae,Sapindales,-0.6051363032372319,2.7498317351171653,-1.2039728043259361
Protium,elegans,Burseraceae,Sapindales,-0.6033064765601558,2.372111155642656,-0.7113111511876165
Protium,ferrugineum,Burseraceae,Sapindales,-0.7787050689215919,3.1463051320333655,-1.3318061758358208
Protium,gallosum,Burseraceae,Sapindales,-0.8580218237501793,2.990719731730447,-1.0817551716016867
Protium,giganteum,Burseraceae,Sapindales,-0.4918403238549101,2.4835325050834776,-0.9026963752875754
Protium,grandifolium,Burseraceae,Sapindales,-0.7215466550816433,3.0516399054922867,-1.1488535051048565
Protium,hebetatum,Burseraceae,Sapindales,-0.5091603444469295,2.1447610078004784,-0.7339691750802004
Protium,heptaphyllum,Burseraceae,Sapindales,-0.6558513958162484,2.4570214462984645,-0.8915981192837836
Protium,laxiflorum,Burseraceae,Sapindales,-0.5361434317502807,2.136530508663963,-0.8007323912398827
Protium,occultum,Burseraceae,Sapindales,-0.6180397080731398,2.4362414778067194,-0.6143360001356555
Protium,opacum,Burseraceae,Sapindales,-0.48872444191442854,3.0124134449478635,-0.9382609260845879
Protium,paniculatum,Burseraceae,Sapindales,-0.5780343734594406,2.4518667957098,-0.9390477189967712
Protium,pilosissimum,Burseraceae,Sapindales,-0.9213032736976993,3.3243163373261977,-1.1841701770297564
Protium,pilosum,Burseraceae,Sapindales,-0.43540898448123644,3.11529150861163,-1.6044503709230613
Protium,sagotianum,Burseraceae,Sapindales,-0.7348028558287778,2.800762892169806,-0.6635851666730729
Protium,spruceanum,Burseraceae,Sapindales,-0.8462983600541201,3.147594622863237,-1.1177951080848836
Protium,strumosum,Burseraceae,Sapindales,-0.780886094867952,3.0032042883926917,-1.0106014113453965
Protium,subserratum,Burseraceae,Sapindales,-0.4818171347312841,2.3066876388726447,-0.6196069188089977
Protium,tenuifolium,Burseraceae,Sapindales,-0.7743572359854884,2.9231615807191558,-0.9649559038554361
Protium,trifoliolatum,Burseraceae,Sapindales,-0.8891620644859025,3.1250046092581303,-0.9781661355922425
Protium,unifoliolatum,Burseraceae,Sapindales,-0.4079682383262829,2.0451088625993306,-0.6792442753909539
Protium,urophyllidium,Burseraceae,Sapindales,-0.8255363686056909,2.6878474937846906,-0.7940730991499059
Prumnopitys,montana,Podocarpaceae,Araucariales,-0.168063685047255,1.4412170116693481,-0.8637198450804504
Prumnopitys,taxifolia,Podocarpaceae,Araucariales,-0.28741544133435,2.3979538000726293,-1.5508506062171155
Prunus,armeniaca,Rosaceae,Rosales,-0.8141855089370014,3.518862936047514,-1.6467516202784152
Prunus,avium,Rosaceae,Rosales,-1.1967075933345237,4.327324380238646,-1.2088484431816442
Prunus,herthae,Rosaceae,Rosales,-0.8130574772325029,2.394996191793791,-0.5270710490140056
Prunus,opaca,Rosaceae,Rosales,-0.2516716349287479,1.3609508374203392,-0.6152355691367175
Prunus,padus,Rosaceae,Rosales,-1.9166426513747452,5.50616332770253,-1.4152818974049077
Prunus,sargentii,Rosaceae,Rosales,-0.898540159583803,3.9129037054480085,-1.7482211676922694
Prunus,serotina,Rosaceae,Rosales,-0.46547197722470823,3.198704959503234,-1.6376560133545397
Pseudodictamnus,hirsutus,Lamiaceae,Lamiales,-1.0362714932615358,1.6660532864879638,-0.6150953697146361
Pseudodiphasium,volubile,Lycopodiaceae,Lycopodiales,-0.8209805520698302,4.0163830207523885,-2.3025850929940455
Pseudolmedia,laevigata,Moraceae,Rosales,-1.1563226193155351,3.3496464200461675,-0.38212102168769846
Pseudolmedia,laevis,Moraceae,Rosales,-1.335727997549203,3.9039132406668546,-0.8135582038528705
Pseudolmedia,rigida,Moraceae,Rosales,-1.008543091579242,3.2960337090368754,-0.816106084567879
Pseudopanax,crassifolius,Araliaceae,Apiales,-0.4002910168344353,3.1820720849325004,-2.0119570429486466
Pseudotsuga,menziesii,Pinaceae,Pinales,-0.5905755499292167,2.875224346955179,-1.2013596432739317
Pseudowintera,colorata,Winteraceae,Canellales,-0.17895579874622952,2.608424832700646,-1.8784113105466924
Pseuduvaria,trimera,Annonaceae,Magnoliales,-0.0865751081687126,1.1719895530866142,-0.7281021137437229
Psychotria,asiatica,Rubiaceae,Gentianales,-1.5670970719445754,4.474935068958718,-1.4628344376740432
Psychotria,rhombibractea,Rubiaceae,Gentianales,-0.9014021193804044,2.512035317176253,-0.7277386253295643
